file_name,group_name,pointid,count
D1043-21-23122021_4VHY31U.ags,CONG,"BH-6D",1

D1043-21-23122021_4VHY31U.ags,CONG,"BH-3D",1

D1043-21-23122021_4VHY31U.ags,CONG,"BH-7D",1

D1043-21-23122021_4VHY31U.ags,CONS,"BH-10D",6

D1043-21-23122021_4VHY31U.ags,CONS,"BH-6D",6

D1043-21-23122021_4VHY31U.ags,CONS,"BH-3D",6

D1043-21-23122021_4VHY31U.ags,CONS,"BH-7D",6

D1043-21-23122021_4VHY31U.ags,GRAG,"BH-10D",10

D1043-21-23122021_4VHY31U.ags,GRAG,"BH-3D",12

D1043-21-23122021_4VHY31U.ags,GRAG,"BH-6D",6

D1043-21-23122021_4VHY31U.ags,GRAG,"BH-7D",14

D1043-21-23122021_4VHY31U.ags,GRAG,"DCP1",1

D1043-21-23122021_4VHY31U.ags,GRAG,"DCP10",1

D1043-21-23122021_4VHY31U.ags,GRAG,"DCP5",2

D1043-21-23122021_4VHY31U.ags,GRAG,"DCP7",1

D1043-21-23122021_4VHY31U.ags,GRAG,"DCP8",1

D1043-21-23122021_4VHY31U.ags,GRAG,"DCP9",1

D1043-21-23122021_4VHY31U.ags,GRAG,"TP02",1

D1043-21-23122021_4VHY31U.ags,GRAG,"TP03",1

D1043-21-23122021_4VHY31U.ags,GRAT,"BH-10D",266

D1043-21-23122021_4VHY31U.ags,GRAT,"BH-3D",332

D1043-21-23122021_4VHY31U.ags,GRAT,"BH-6D",158

D1043-21-23122021_4VHY31U.ags,GRAT,"BH-7D",374

D1043-21-23122021_4VHY31U.ags,GRAT,"DCP1",29

D1043-21-23122021_4VHY31U.ags,GRAT,"DCP10",29

D1043-21-23122021_4VHY31U.ags,GRAT,"DCP5",42

D1043-21-23122021_4VHY31U.ags,GRAT,"DCP7",29

D1043-21-23122021_4VHY31U.ags,GRAT,"DCP8",29

D1043-21-23122021_4VHY31U.ags,GRAT,"DCP9",29

D1043-21-23122021_4VHY31U.ags,GRAT,"TP02",21

D1043-21-23122021_4VHY31U.ags,GRAT,"TP03",21

D1043-21-23122021_4VHY31U.ags,LBST,"BH-10D",83

D1043-21-23122021_4VHY31U.ags,LBST,"BH-3D",113

D1043-21-23122021_4VHY31U.ags,LBST,"BH-6D",79

D1043-21-23122021_4VHY31U.ags,LBST,"BH-7D",114

D1043-21-23122021_4VHY31U.ags,LBST,"DCP7",6

D1043-21-23122021_4VHY31U.ags,LBST,"DCP1",3

D1043-21-23122021_4VHY31U.ags,LBST,"DCP10",3

D1043-21-23122021_4VHY31U.ags,LBST,"DCP5",5

D1043-21-23122021_4VHY31U.ags,LBST,"DCP8",3

D1043-21-23122021_4VHY31U.ags,LBST,"DCP9",3

D1043-21-23122021_4VHY31U.ags,LBST,"TP02",4

D1043-21-23122021_4VHY31U.ags,LBST,"TP03",4

D1043-21-23122021_4VHY31U.ags,LLPL,"BH-10D",7

D1043-21-23122021_4VHY31U.ags,LLPL,"BH-3D",16

D1043-21-23122021_4VHY31U.ags,LLPL,"BH-6D",12

D1043-21-23122021_4VHY31U.ags,LLPL,"BH-7D",13

D1043-21-23122021_4VHY31U.ags,LLPL,"DCP7",1

D1043-21-23122021_4VHY31U.ags,LNMC,"BH-10D",7

D1043-21-23122021_4VHY31U.ags,LNMC,"BH-3D",16

D1043-21-23122021_4VHY31U.ags,LNMC,"BH-6D",12

D1043-21-23122021_4VHY31U.ags,LNMC,"BH-7D",13

D1043-21-23122021_4VHY31U.ags,LNMC,"DCP7",1

D1043-21-23122021_4VHY31U.ags,LOCA,"BH-10D",1

D1043-21-23122021_4VHY31U.ags,LOCA,"BH-3D",1

D1043-21-23122021_4VHY31U.ags,LOCA,"BH-6D",1

D1043-21-23122021_4VHY31U.ags,LOCA,"BH-7D",1

D1043-21-23122021_4VHY31U.ags,LOCA,"DCP7",1

D1043-21-23122021_4VHY31U.ags,LOCA,"DCP1",1

D1043-21-23122021_4VHY31U.ags,LOCA,"DCP10",1

D1043-21-23122021_4VHY31U.ags,LOCA,"DCP5",1

D1043-21-23122021_4VHY31U.ags,LOCA,"DCP8",1

D1043-21-23122021_4VHY31U.ags,LOCA,"DCP9",1

D1043-21-23122021_4VHY31U.ags,LOCA,"TP02",1

D1043-21-23122021_4VHY31U.ags,LOCA,"TP03",1

D1043-21-23122021_4VHY31U.ags,PTST,"BH-6D",1

D1043-21-23122021_4VHY31U.ags,PTST,"BH-7D",1

D1043-21-23122021_4VHY31U.ags,SAMP,"BH-10D",42

D1043-21-23122021_4VHY31U.ags,SAMP,"BH-3D",52

D1043-21-23122021_4VHY31U.ags,SAMP,"BH-6D",36

D1043-21-23122021_4VHY31U.ags,SAMP,"BH-7D",55

D1043-21-23122021_4VHY31U.ags,SAMP,"DCP7",3

D1043-21-23122021_4VHY31U.ags,SAMP,"DCP1",2

D1043-21-23122021_4VHY31U.ags,SAMP,"DCP10",2

D1043-21-23122021_4VHY31U.ags,SAMP,"DCP5",3

D1043-21-23122021_4VHY31U.ags,SAMP,"DCP8",2

D1043-21-23122021_4VHY31U.ags,SAMP,"DCP9",2

D1043-21-23122021_4VHY31U.ags,SAMP,"TP02",2

D1043-21-23122021_4VHY31U.ags,SAMP,"TP03",2

D1043-21-23122021_4VHY31U.ags,TREG,"BH-10D",1

D1043-21-23122021_4VHY31U.ags,TREG,"BH-6D",1

D1043-21-23122021_4VHY31U.ags,TREG,"BH-3D",1

D1043-21-23122021_4VHY31U.ags,TREG,"BH-7D",1

D1043-21-23122021_4VHY31U.ags,TRET,"BH-10D",1

D1043-21-23122021_4VHY31U.ags,TRET,"BH-6D",1

D1043-21-23122021_4VHY31U.ags,TRET,"BH-3D",1

D1043-21-23122021_4VHY31U.ags,TRET,"BH-7D",1

D1043-21-23122021_4VHY31U.ags,TRIG,"BH-10D",13

D1043-21-23122021_4VHY31U.ags,TRIG,"BH-6D",9

D1043-21-23122021_4VHY31U.ags,TRIG,"BH-3D",12

D1043-21-23122021_4VHY31U.ags,TRIG,"BH-7D",12

D1043-21-23122021_4VHY31U.ags,TRIT,"BH-10D",13

D1043-21-23122021_4VHY31U.ags,TRIT,"BH-6D",9

D1043-21-23122021_4VHY31U.ags,TRIT,"BH-3D",12

D1043-21-23122021_4VHY31U.ags,TRIT,"BH-7D",12

